"item_id","timestamp","units_sold","demand_drivers"
"CUST_003_ITEM_1622","2024-01-28","930","{""avg_unit_price"" : 7.84, ""cust_instock"" : 0.9497}"
"CUST_003_ITEM_1622","2024-02-04","962","{""avg_unit_price"" : 7.869999999999999, ""cust_instock"" : 0.9534}"
"CUST_003_ITEM_1622","2024-02-11","1149","{""avg_unit_price"" : 7.83, ""cust_instock"" : 0.9781}"
"CUST_003_ITEM_1622","2024-02-18","887","{""avg_unit_price"" : 7.869999999999999, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-02-25","844","{""avg_unit_price"" : 7.82, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-03-03","807","{""avg_unit_price"" : 7.5, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-03-10","760","{""avg_unit_price"" : 7.75, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-03-17","706","{""avg_unit_price"" : 7.7, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-03-24","1159","{""avg_unit_price"" : 7.699999999999999, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-03-31","662","{""avg_unit_price"" : 7.68, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-04-07","446","{""avg_unit_price"" : 6.75, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-04-14","396","{""avg_unit_price"" : 6.76, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-04-21","442","{""avg_unit_price"" : 6.1, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-04-28","497","{""avg_unit_price"" : 5.24, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-05-05","458","{""avg_unit_price"" : 5.8500000000000005, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-05-12","349","{""avg_unit_price"" : 6.2700000000000005, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-05-19","260","{""avg_unit_price"" : 6.659999999999999, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-05-26","225","{""avg_unit_price"" : 6.63, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-06-02","197","{""avg_unit_price"" : 7.33, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-06-09","152","{""avg_unit_price"" : 6.66, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-06-16","164","{""avg_unit_price"" : 6.77, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-06-23","114","{""avg_unit_price"" : 6.84, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-06-30","139","{""avg_unit_price"" : 7.300000000000001, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-07-07","168","{""avg_unit_price"" : 6.85, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-07-14","198","{""avg_unit_price"" : 6.109999999999999, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-07-21","123","{""avg_unit_price"" : 6.7, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-07-28","109","{""avg_unit_price"" : 6.48, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-08-04","95","{""avg_unit_price"" : 7.02, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-08-11","136","{""avg_unit_price"" : 6.7700000000000005, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-08-18","8","{""avg_unit_price"" : 6.96, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-08-25","6","{""avg_unit_price"" : 7.1000000000000005, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-09-01","3","{""avg_unit_price"" : 7.88, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-09-08","2","{""avg_unit_price"" : 5, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-09-15","3","{""avg_unit_price"" : 6.94, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-09-22","2","{""avg_unit_price"" : 4.44, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-09-29","2","{""avg_unit_price"" : 4, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-10-06","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-10-13","5","{""avg_unit_price"" : 7.88, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-10-20","1","{""avg_unit_price"" : 7.88, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-10-27","1","{""avg_unit_price"" : 7.88, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-11-03","1","{""avg_unit_price"" : 7.88, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-11-10","4","{""avg_unit_price"" : 7.88, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-11-17","1","{""avg_unit_price"" : 4, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-11-24","2","{""avg_unit_price"" : 7.88, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-12-01","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-12-08","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-12-15","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-12-22","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2024-12-29","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2025-01-05","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2025-01-12","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2025-01-19","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2025-01-26","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2025-02-02","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2025-02-09","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2025-02-16","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2025-02-23","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2025-03-02","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2025-03-09","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2025-03-16","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2025-03-23","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2025-03-30","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2025-04-06","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2025-04-13","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1622","2025-04-20","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-04-03","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-04-10","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-04-17","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-04-24","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-05-01","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-05-08","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-05-15","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-05-22","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-05-29","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-06-05","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-06-12","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-06-19","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-06-26","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-07-03","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-07-10","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-07-17","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-07-24","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-07-31","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-08-07","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-08-14","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-08-21","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-08-28","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-09-04","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-09-11","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-09-18","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-09-25","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-10-02","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-10-09","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-10-16","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-10-23","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-10-30","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-11-06","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-11-13","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-11-20","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-11-27","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-12-04","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-12-11","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-12-18","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2022-12-25","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2023-01-01","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2023-01-08","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2023-01-15","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2023-01-22","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2023-01-29","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2023-02-05","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2023-02-12","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2023-02-19","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2023-02-26","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2023-03-05","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2023-03-12","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2023-03-19","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2023-03-26","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2023-04-02","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.9463}"
"CUST_003_ITEM_1628","2023-04-09","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2023-04-16","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2023-04-23","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2023-04-30","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2023-05-07","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2023-05-14","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2023-05-21","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2023-05-28","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2023-06-04","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2023-06-11","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2023-06-18","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2023-06-25","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2023-07-02","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2023-07-09","1","{""avg_unit_price"" : 13.88, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2023-07-16","62","{""avg_unit_price"" : 13.88, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2023-07-23","228","{""avg_unit_price"" : 14.64, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1628","2023-07-30","766","{""avg_unit_price"" : 14.95, ""cust_instock"" : 0.9572}"
"CUST_003_ITEM_1628","2023-08-06","1213","{""avg_unit_price"" : 14.95, ""cust_instock"" : 0.9850}"
"CUST_003_ITEM_1628","2023-08-13","1363","{""avg_unit_price"" : 14.93, ""cust_instock"" : 0.9842}"
"CUST_003_ITEM_1628","2023-08-20","1314","{""avg_unit_price"" : 14.93, ""cust_instock"" : 0.9840}"
"CUST_003_ITEM_1628","2023-08-27","1292","{""avg_unit_price"" : 14.96, ""cust_instock"" : 0.9786}"
"CUST_003_ITEM_1628","2023-09-03","1252","{""avg_unit_price"" : 14.95, ""cust_instock"" : 0.9692}"
"CUST_003_ITEM_1628","2023-09-10","1125","{""avg_unit_price"" : 14.96, ""cust_instock"" : 0.9599}"
"CUST_003_ITEM_1628","2023-09-17","1156","{""avg_unit_price"" : 14.96, ""cust_instock"" : 0.9476}"
"CUST_003_ITEM_1628","2023-09-24","1067","{""avg_unit_price"" : 14.93, ""cust_instock"" : 0.9168}"
"CUST_003_ITEM_1628","2023-10-01","1029","{""avg_unit_price"" : 14.95, ""cust_instock"" : 0.8876}"
"CUST_003_ITEM_1628","2023-10-08","1022","{""avg_unit_price"" : 14.95, ""cust_instock"" : 0.9253}"
"CUST_003_ITEM_1628","2023-10-15","1180","{""avg_unit_price"" : 14.93, ""cust_instock"" : 0.9580}"
"CUST_003_ITEM_1628","2023-10-22","1163","{""avg_unit_price"" : 14.980000000000002, ""cust_instock"" : 0.9823}"
"CUST_003_ITEM_1628","2023-10-29","1353","{""avg_unit_price"" : 14.96, ""cust_instock"" : 0.9802}"
"CUST_003_ITEM_1628","2023-11-05","1455","{""avg_unit_price"" : 14.96, ""cust_instock"" : 0.9775}"
"CUST_003_ITEM_1628","2023-11-12","1644","{""avg_unit_price"" : 14.97, ""cust_instock"" : 0.9762}"
"CUST_003_ITEM_1628","2023-11-19","2171","{""avg_unit_price"" : 14.95, ""cust_instock"" : 0.9614}"
"CUST_003_ITEM_1628","2023-11-26","2371","{""avg_unit_price"" : 14.96, ""cust_instock"" : 0.9904}"
"CUST_003_ITEM_1628","2023-12-03","3729","{""avg_unit_price"" : 14.96, ""cust_instock"" : 0.9871}"
"CUST_003_ITEM_1628","2023-12-10","5230","{""avg_unit_price"" : 14.95, ""cust_instock"" : 0.9786}"
"CUST_003_ITEM_1628","2023-12-17","8951","{""avg_unit_price"" : 14.95, ""cust_instock"" : 0.9433}"
"CUST_003_ITEM_1628","2023-12-24","4812","{""avg_unit_price"" : 14.95, ""cust_instock"" : 0.9296}"
"CUST_003_ITEM_1628","2023-12-31","997","{""avg_unit_price"" : 14.92, ""cust_instock"" : 0.9500}"
"CUST_003_ITEM_1628","2024-01-07","895","{""avg_unit_price"" : 14.94, ""cust_instock"" : 0.9733}"
"CUST_003_ITEM_1628","2024-01-14","800","{""avg_unit_price"" : 14.95, ""cust_instock"" : 0.9920}"
"CUST_003_ITEM_1628","2024-01-21","952","{""avg_unit_price"" : 14.96, ""cust_instock"" : 0.9933}"
"CUST_003_ITEM_1628","2024-01-28","1012","{""avg_unit_price"" : 14.93, ""cust_instock"" : 0.9909}"
"CUST_003_ITEM_1628","2024-02-04","1078","{""avg_unit_price"" : 14.94, ""cust_instock"" : 0.9896}"
"CUST_003_ITEM_1628","2024-02-11","1525","{""avg_unit_price"" : 13.82, ""cust_instock"" : 0.9845}"
"CUST_003_ITEM_1628","2024-02-18","1629","{""avg_unit_price"" : 12.92, ""cust_instock"" : 0.9690}"
"CUST_003_ITEM_1628","2024-02-25","1550","{""avg_unit_price"" : 12.88, ""cust_instock"" : 0.9628}"
"CUST_003_ITEM_1628","2024-03-03","1464","{""avg_unit_price"" : 12.85, ""cust_instock"" : 0.9655}"
"CUST_003_ITEM_1628","2024-03-10","1579","{""avg_unit_price"" : 12.87, ""cust_instock"" : 0.9700}"
"CUST_003_ITEM_1628","2024-03-17","1836","{""avg_unit_price"" : 12.87, ""cust_instock"" : 0.9848}"
"CUST_003_ITEM_1628","2024-03-24","3123","{""avg_unit_price"" : 12.87, ""cust_instock"" : 0.9658}"
"CUST_003_ITEM_1628","2024-03-31","2286","{""avg_unit_price"" : 14.439999999999998, ""cust_instock"" : 0.9463}"
"CUST_003_ITEM_1628","2024-04-07","1329","{""avg_unit_price"" : 12.87, ""cust_instock"" : 0.9442}"
"CUST_003_ITEM_1628","2024-04-14","1444","{""avg_unit_price"" : 12.87, ""cust_instock"" : 0.9666}"
"CUST_003_ITEM_1628","2024-04-21","1486","{""avg_unit_price"" : 12.83, ""cust_instock"" : 0.9673}"
"CUST_003_ITEM_1628","2024-04-28","1539","{""avg_unit_price"" : 12.86, ""cust_instock"" : 0.9604}"
"CUST_003_ITEM_1628","2024-05-05","1474","{""avg_unit_price"" : 12.85, ""cust_instock"" : 0.9253}"
"CUST_003_ITEM_1628","2024-05-12","1352","{""avg_unit_price"" : 12.89, ""cust_instock"" : 0.8862}"
"CUST_003_ITEM_1628","2024-05-19","1340","{""avg_unit_price"" : 12.910000000000002, ""cust_instock"" : 0.8386}"
"CUST_003_ITEM_1628","2024-05-26","1172","{""avg_unit_price"" : 12.9, ""cust_instock"" : 0.8023}"
"CUST_003_ITEM_1628","2024-06-02","1171","{""avg_unit_price"" : 12.9, ""cust_instock"" : 0.7570}"
"CUST_003_ITEM_1628","2024-06-09","905","{""avg_unit_price"" : 13.63, ""cust_instock"" : 0.7150}"
"CUST_003_ITEM_1628","2024-06-16","733","{""avg_unit_price"" : 14.78, ""cust_instock"" : 0.6968}"
"CUST_003_ITEM_1628","2024-06-23","769","{""avg_unit_price"" : 14.71, ""cust_instock"" : 0.6561}"
"CUST_003_ITEM_1628","2024-06-30","1159","{""avg_unit_price"" : 14.73, ""cust_instock"" : 0.8329}"
"CUST_003_ITEM_1628","2024-07-07","1194","{""avg_unit_price"" : 14.66, ""cust_instock"" : 0.9139}"
"CUST_003_ITEM_1628","2024-07-14","1320","{""avg_unit_price"" : 14.68, ""cust_instock"" : 0.9104}"
"CUST_003_ITEM_1628","2024-07-21","1437","{""avg_unit_price"" : 14.65, ""cust_instock"" : 0.9376}"
"CUST_003_ITEM_1628","2024-07-28","1476","{""avg_unit_price"" : 14.57, ""cust_instock"" : 0.9390}"
"CUST_003_ITEM_1628","2024-08-04","1568","{""avg_unit_price"" : 14.05, ""cust_instock"" : 0.9542}"
"CUST_003_ITEM_1628","2024-08-11","1615","{""avg_unit_price"" : 13.72, ""cust_instock"" : 0.9409}"
"CUST_003_ITEM_1628","2024-08-18","1220","{""avg_unit_price"" : 14.01, ""cust_instock"" : 0.9489}"
"CUST_003_ITEM_1628","2024-08-25","971","{""avg_unit_price"" : 14.35, ""cust_instock"" : 0.9625}"
"CUST_003_ITEM_1628","2024-09-01","957","{""avg_unit_price"" : 14.46, ""cust_instock"" : 0.9754}"
"CUST_003_ITEM_1628","2024-09-08","932","{""avg_unit_price"" : 14.84, ""cust_instock"" : 0.9696}"
"CUST_003_ITEM_1628","2024-09-15","960","{""avg_unit_price"" : 14.88, ""cust_instock"" : 0.9859}"
"CUST_003_ITEM_1628","2024-09-22","888","{""avg_unit_price"" : 14.94, ""cust_instock"" : 0.9959}"
"CUST_003_ITEM_1628","2024-09-29","950","{""avg_unit_price"" : 14.9, ""cust_instock"" : 0.9900}"
"CUST_003_ITEM_1628","2024-10-06","925","{""avg_unit_price"" : 14.9, ""cust_instock"" : 0.9925}"
"CUST_003_ITEM_1628","2024-10-13","947","{""avg_unit_price"" : 14.9, ""cust_instock"" : 0.9959}"
"CUST_003_ITEM_1628","2024-10-20","958","{""avg_unit_price"" : 14.86, ""cust_instock"" : 0.9953}"
"CUST_003_ITEM_1628","2024-10-27","992","{""avg_unit_price"" : 14.87, ""cust_instock"" : 0.9887}"
"CUST_003_ITEM_1628","2024-11-03","1034","{""avg_unit_price"" : 14.89, ""cust_instock"" : 0.9923}"
"CUST_003_ITEM_1628","2024-11-10","1262","{""avg_unit_price"" : 14.840000000000002, ""cust_instock"" : 0.9917}"
"CUST_003_ITEM_1628","2024-11-17","1479","{""avg_unit_price"" : 14.81, ""cust_instock"" : 0.9970}"
"CUST_003_ITEM_1628","2024-11-24","2131","{""avg_unit_price"" : 14.81, ""cust_instock"" : 0.9953}"
"CUST_003_ITEM_1628","2024-12-01","2521","{""avg_unit_price"" : 14.83, ""cust_instock"" : 0.9953}"
"CUST_003_ITEM_1628","2024-12-08","3728","{""avg_unit_price"" : 14.85, ""cust_instock"" : 0.9905}"
"CUST_003_ITEM_1628","2024-12-15","5508","{""avg_unit_price"" : 14.95, ""cust_instock"" : 0.9869}"
"CUST_003_ITEM_1628","2024-12-22","6093","{""avg_unit_price"" : 14.97, ""cust_instock"" : 0.9864}"
"CUST_003_ITEM_1628","2024-12-29","966","{""avg_unit_price"" : 15.01, ""cust_instock"" : 0.9908}"
"CUST_003_ITEM_1628","2025-01-05","627","{""avg_unit_price"" : 15.03, ""cust_instock"" : 0.9918}"
"CUST_003_ITEM_1628","2025-01-12","666","{""avg_unit_price"" : 14.85, ""cust_instock"" : 0.9956}"
"CUST_003_ITEM_1628","2025-01-19","693","{""avg_unit_price"" : 14.87, ""cust_instock"" : 0.9918}"
"CUST_003_ITEM_1628","2025-01-26","685","{""avg_unit_price"" : 14.84, ""cust_instock"" : 0.9935}"
"CUST_003_ITEM_1628","2025-02-02","939","{""avg_unit_price"" : 13.39, ""cust_instock"" : 0.9910}"
"CUST_003_ITEM_1628","2025-02-09","1240","{""avg_unit_price"" : 12.53, ""cust_instock"" : 0.9938}"
"CUST_003_ITEM_1628","2025-02-16","1025","{""avg_unit_price"" : 12.62, ""cust_instock"" : 0.9938}"
"CUST_003_ITEM_1628","2025-02-23","1228","{""avg_unit_price"" : 12.95, ""cust_instock"" : 0.9934}"
"CUST_003_ITEM_1628","2025-03-02","1428","{""avg_unit_price"" : 11.33, ""cust_instock"" : 0.9942}"
"CUST_003_ITEM_1628","2025-03-09","1341","{""avg_unit_price"" : 10.93, ""cust_instock"" : 0.9896}"
"CUST_003_ITEM_1628","2025-03-16","1025","{""avg_unit_price"" : 12.52, ""cust_instock"" : 0.9855}"
"CUST_003_ITEM_1628","2025-03-23","830","{""avg_unit_price"" : 13.659999999999998, ""cust_instock"" : 0.9845}"
"CUST_003_ITEM_1628","2025-03-30","777","{""avg_unit_price"" : 14.44, ""cust_instock"" : 0.9865}"
"CUST_003_ITEM_1628","2025-04-06","836","{""avg_unit_price"" : 14.62, ""cust_instock"" : 0.9827}"
"CUST_003_ITEM_1628","2025-04-13","1392","{""avg_unit_price"" : 14.86, ""cust_instock"" : 0.9653}"
"CUST_003_ITEM_1628","2025-04-20","1042","{""avg_unit_price"" : 14.85, ""cust_instock"" : 0.9553}"
"CUST_003_ITEM_1731","2021-04-04","2","{""avg_unit_price"" : 10.61, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1731","2021-04-11","8","{""avg_unit_price"" : 11.36, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1731","2021-04-18","4","{""avg_unit_price"" : 11.55, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1731","2021-04-25","16","{""avg_unit_price"" : 11.38, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1731","2021-05-02","4","{""avg_unit_price"" : 11.78, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1731","2021-05-09","4","{""avg_unit_price"" : 12.45, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1731","2021-05-16","11","{""avg_unit_price"" : 10.85, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1731","2021-05-23","5","{""avg_unit_price"" : 12.65, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1731","2021-05-30","5","{""avg_unit_price"" : 13.78, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1731","2021-06-06","3","{""avg_unit_price"" : 12.090000000000002, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1731","2021-06-13","30","{""avg_unit_price"" : 12.84, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_1731","2021-06-20","8","{""avg_unit_price"" : 14.36, ""cust_instock"" : 0.0000}"
